 [99, 99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  97,  97,  99,   99,   99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99,  99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  988, 999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  988,  988, 999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  999,  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  999,  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  999,  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 999, 988, 988, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   999, 999, 0,   0,   0,   0,   0,   0,   0,   999, 999, 988, 988, 988, 988, 988, 988, 988, 988,  988,  988, 999, 999, 0,   0,   0,   0,   0,   0,   0,   0,   999, 999, 999, 0,   0,   99],
 [99, 999, 999, 988, 988, 999, 999, 999, 999, 0,   0,   999, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988,  988,  988, 988, 988, 999, 0,   0,   0,   999, 999, 999, 999, 988, 988, 988, 999, 999, 99],
 [99, 988, 988, 988, 988, 988, 988, 988, 988, 999, 999, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988,  988,  988, 988, 988, 988, 999, 999, 999, 988, 988, 988, 988, 988, 988, 988, 988, 988, 99],
 [99, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 4,   1,   988,  988,  988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 99],
 [96, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 1,   1,   988,  988,  988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 94],
 [96, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988,  988,  988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 94],
 [99, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988,  988,  988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 99],
 [99, 999, 999, 988, 988, 999, 999, 999, 999, 999,   999,   988, 988, 988, 988, 988, 988, 988, 988, 988, 988, 988,  988,  988, 988, 999, 999, 999,   988,   988,   988, 999, 999, 999, 999, 988, 988, 988, 999, 99],
 [99, 0,   0,   999,   999, 999, 0,   0,   0,   0,   999, 999, 999, 988, 988, 988, 988, 988, 988, 988, 988, 988,  988,  988, 988, 999, 0,   0,   999, 999, 999, 0,   0,   0,   0,   999, 999, 999, 0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 999, 988, 988, 988, 988, 988, 988, 988,  988,  988, 999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988, 988,  988,  988, 999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988, 988,  988,  988, 999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
 [99, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   999, 988, 988, 988, 988,  988,  988, 999, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   99],
